Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3]
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,237874,Thysanoessa spinifera,Juvenile,1,1,179.7,0.0056,6593.6,0,4656.2,0.0259
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,110708,Thysanoessa inermis,Juvenile,3,1,179.7,0.0167,12513.9,8.7,32642.93,0.5450
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,127482,Halocyprididae, ,29,0.03125,179.7,5.1642,1363.8,25.2,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,883,Polychaeta,Larvae,1,0.25,179.7,0.0223,6536.6,0,533.61,0.0119
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,131568,Tomopteris septentrionalis, ,1,1,179.7,0.0056,14328,0,20059.21,0.1116
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,1082,Cirripedia,Nauplius,1,0.125,179.7,0.0445,833,0,41.02,0.0018
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,101,Gastropoda,Echinospira,1,1,179.7,0.0056,3948.8,0,11324.2,0.0630
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,135418,Dimophyes arctica,Anterior nectophore,3,0.125,179.7,0.1336,6328.8,11.8,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,135418,Dimophyes arctica,Eudoxid bract with gonophore,1,0.125,179.7,0.0445,3989.7,0,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,1371,Siphonophorae,Nectophore,1,0.25,179.7,0.0223,4724.1,0,4515.06,0.1005
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,10194,Actinopterygii,Larvae,1,1,179.7,0.0056,26985.3,0,26971.93,0.1501
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,117849,Aglantha digitale, ,4,0.125,179.7,0.1781,4238.1,36.5,1420.64,0.2530
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,117849,Aglantha digitale, ,1,1,179.7,0.0056,17414,0,67368.72,0.3749
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,16349,Narcomedusae, ,1,1,179.7,0.0056,6797.5,0,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,1599,Corynidae, ,2,1,179.7,0.0111,2151,31.9,919.76,0.0102
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,13552,Leptothecata, ,2,1,179.7,0.0111,10782.4,13.9,15892.09,0.1769
SKQ202010,Multinet,0.5,Oblique,500,2020-07-03T03:22:50-0800,2020-07-03T04:02:50-0800,-149.1765,59.5473,210,GAK03,1,200,100,1434803,Beroe, ,1,1,179.7,0.0056,21244.7,0,1613347.5,8.9780
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,104112,Aetideus,C6 AM,1,0.25,82.1,0.0487,1475.7,0,317.46,0.0155
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,104115,Bradyidius,C5,1,0.25,82.1,0.0487,1728.5,0,522.69,0.0255
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,104115,Bradyidius,C6 AM,2,0.25,82.1,0.0974,1286,6.8,207.32,0.0202
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196770,Calanus marshallae,C4,1,0.125,82.1,0.0974,1915.5,0,463.27,0.0451
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196770,Calanus marshallae,C5,32,0.125,82.1,3.1181,2641.4,4.5,1277.8,3.9844
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196770,Calanus marshallae,C6 AF,8,0.125,82.1,0.7795,2953,3.5,1807.72,1.4092
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196770,Calanus marshallae,C6 AM,11,0.125,82.1,1.0719,2859.5,3,1632.96,1.7503
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196771,Calanus pacificus,C6 AF,1,0.25,82.1,0.0487,1981.9,0,531.05,0.0259
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196771,Calanus pacificus,C6 AM,1,0.25,82.1,0.0487,1740,0,348.45,0.0170
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,104470,Neocalanus cristatus,C2,1,0.25,82.1,0.0487,1518.1,0,216.07,0.0105
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,104470,Neocalanus cristatus,C3,2,0.25,82.1,0.0974,2578.7,9.5,1025.07,0.0999
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,104470,Neocalanus cristatus,C4,1,0.25,82.1,0.0487,4280.3,0,4434.4,0.2160
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,104470,Neocalanus cristatus,C5,4,0.25,82.1,0.1949,6321.4,3.9,13862.32,2.7015
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,353708,Neocalanus flemingeri,C6 AF,3,0.25,82.1,0.1462,3739.2,3.7,3622.85,0.5295
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196772,Neocalanus plumchrus,C5,31,0.125,82.1,3.0207,3689.6,4.3,2940.51,8.8824
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196775,Eucalanus bungii,C3,10,0.015625,82.1,7.7954,2684.5,7.2,461.8,3.5999
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196775,Eucalanus bungii,C4,36,0.015625,82.1,28.0633,3413.4,5.8,971.55,27.2649
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196775,Eucalanus bungii,C5,8,0.015625,82.1,6.2363,4540.9,9.2,2395.85,14.9412
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196775,Eucalanus bungii,C6 AF,1,0.015625,82.1,0.7795,5789,0,4977.25,3.8800
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196779,Paraeuchaeta elongata,C3,2,0.25,82.1,0.0974,1817.2,3.3,415.66,0.0405
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196779,Paraeuchaeta elongata,C4,1,0.25,82.1,0.0487,2660,0,1427.37,0.0695
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196784,Metridia pacifica,C5,49,0.125,82.1,4.7747,1318.3,9.9,212.26,1.0135
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196784,Metridia pacifica,C6 AF,5,0.125,82.1,0.4872,1724.6,14.7,497.6,0.2424
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,196784,Metridia pacifica,C6 AM,7,0.125,82.1,0.6821,1248.2,4.8,175.14,0.1195
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,105440,Parasagitta elegans,Mat. Stg. III,2,0.25,82.1,0.0974,18371.5,3,10127.19,0.9868
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,105440,Parasagitta elegans,Mat. Stg. IV,2,0.25,82.1,0.0974,17423.9,2.5,8581.21,0.8362
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,105416,Eukrohnia hamata,Mat. Stg. II,60,0.25,82.1,2.9233,10182.8,24.1,1623.03,4.7445
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,105416,Eukrohnia hamata,Mat. Stg. III,18,0.25,82.1,0.8770,14630.4,11,5069.46,4.4458
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,105416,Eukrohnia hamata,Mat. Stg. IV,3,0.25,82.1,0.1462,17839,5.1,10028.14,1.4657
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,139178,Clione limacina, ,5,0.5,82.1,0.1218,3749.8,38.7,6033.63,0.7349
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,140223,Limacina helicina, ,13,0.25,82.1,0.6334,1191.6,57.2,828.49,0.5247
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,254453,Themisto pacifica, ,8,0.25,82.1,0.3898,4405.4,16.8,3347.7,1.3048
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,180759,Primno macropa, ,2,0.5,82.1,0.0487,4819.9,30.7,4204.1,0.2048
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,106789,Pandalidae,Zoea,3,1,82.1,0.0365,5110.5,39.4,2955.34,0.1080
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,106738,Paguridae,Zoea,2,1,82.1,0.0244,1280.1,60.9,1214.32,0.0296
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,106738,Paguridae,Megalopa,1,1,82.1,0.0122,1641.8,0,1676.57,0.0204
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,1128,Euphausiacea,Juvenile,3,1,82.1,0.0365,1472.8,17.5,33.92,0.0012
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,237851,Euphausia pacifica,Juvenile,1,1,82.1,0.0122,13218.7,0,30749.41,0.3745
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,237874,Thysanoessa spinifera,Juvenile,1,1,82.1,0.0122,10907.2,0,22453.39,0.2735
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,110708,Thysanoessa inermis,Juvenile,2,1,82.1,0.0244,6105.1,7.3,3176.1,0.0774
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,127482,Halocyprididae, ,1,0.25,82.1,0.0487,2333.7,0,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,101,Gastropoda,Larvae,1,0.25,82.1,0.0487,959,0,223.29,0.0109
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,135418,Dimophyes arctica,Anterior nectophore,1,0.25,82.1,0.0487,4172.3,0,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,117849,Aglantha digitale, ,22,0.25,82.1,1.0719,3964.3,32.7,1190.43,1.2760
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,16349,Narcomedusae, ,1,1,82.1,0.0122,7141.2,0,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,1599,Corynidae, ,3,1,82.1,0.0365,4044.4,64.2,7505.68,0.2743
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,117074,Solmissus, ,1,1,82.1,0.0122,10464.3,0,26830.98,0.3268
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,1,160,100,1371,Siphonophorae,Nectophore,1,1,82.1,0.0122,7112.7,0,6713.47,0.0818
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196770,Calanus marshallae,C5,32,0.125,112.4,2.2776,2753.2,4.2,1454.23,3.3121
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196770,Calanus marshallae,C6 AF,9,0.125,112.4,0.6406,3084.8,2.7,2070.36,1.3262
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196770,Calanus marshallae,C6 AM,1,0.125,112.4,0.0712,2904.6,0,1710.32,0.1217
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196771,Calanus pacificus,C6 AM,1,0.125,112.4,0.0712,2067.7,0,609.1,0.0434
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,104470,Neocalanus cristatus,C3,3,0.125,112.4,0.2135,2596.1,0.8,1032.48,0.2205
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,104470,Neocalanus cristatus,C4,2,0.125,112.4,0.1423,4117.2,3.4,3966.23,0.5646
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,104470,Neocalanus cristatus,C5,16,0.5,112.4,0.2847,6482.6,3.6,14920.87,4.2479
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,353708,Neocalanus flemingeri,C5,1,0.25,112.4,0.0356,3108.4,0,1998.49,0.0711
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196772,Neocalanus plumchrus,C5,15,0.25,112.4,0.5338,3739.4,5.1,3067.33,1.6374
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196772,Neocalanus plumchrus,C4,4,0.5,112.4,0.0712,2764.4,2.1,1227.55,0.0874
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,104468,Mesocalanus tenuicornis,C6 AF,2,0.125,112.4,0.1423,1547.7,5.3,262.67,0.0374
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,104165,Pseudocalanus,C6 AF,2,0.125,112.4,0.1423,1224.5,22.4,129.23,0.0184
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196775,Eucalanus bungii,C3,8,0.03125,112.4,2.2776,2669.6,4.9,450.12,1.0252
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196775,Eucalanus bungii,C4,32,0.03125,112.4,9.1103,3390.3,3.4,944.49,8.6046
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196775,Eucalanus bungii,C5,1,0.03125,112.4,0.2847,4363.4,0,2064.13,0.5877
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196779,Paraeuchaeta elongata,C2,1,0.5,112.4,0.0178,1211.3,0,111.36,0.0020
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196779,Paraeuchaeta elongata,C3,1,0.5,112.4,0.0178,1770.7,0,381.44,0.0068
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196779,Paraeuchaeta elongata,C4,2,0.5,112.4,0.0356,2768.2,2.6,1626.4,0.0579
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196784,Metridia pacifica,C5,72,0.03125,112.4,20.4982,1355.5,7.3,228.09,4.6754
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,196784,Metridia pacifica,C6 AF,6,0.03125,112.4,1.7082,1909.8,9.3,659.02,1.1257
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,349800,Candacia columbiae,C6 AF,1,1,112.4,0.0089,3485.9,0,4124.48,0.0367
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,349800,Candacia columbiae,C6 AM,1,1,112.4,0.0089,3051,0,2777.43,0.0247
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,105440,Parasagitta elegans, ,10,1,112.4,0.0890,16597.5,18.6,8118.75,0.7223
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,105440,Parasagitta elegans, ,31,1,112.4,0.2758,24546.2,14.4,26679.82,7.3583
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,105416,Eukrohnia hamata, ,2,1,112.4,0.0178,6048.7,11,193.36,0.0034
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,139178,Clione limacina, ,6,1,112.4,0.0534,3820.4,40.5,6409.82,0.3422
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,139178,Clione limacina, ,4,1,112.4,0.0356,7666.8,5.9,25276.19,0.8995
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,140223,Limacina helicina, ,26,0.25,112.4,0.9253,892.4,22.3,207.96,0.1924
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,140223,Limacina helicina, ,13,1,112.4,0.1157,2037.3,22.8,2220.23,0.2568
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,254453,Themisto pacifica, ,11,0.5,112.4,0.1957,2510.1,33,822.21,0.1609
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,254453,Themisto pacifica, ,6,1,112.4,0.0534,5593.1,5.7,6249.63,0.3336
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,106777,Hippolytidae,Zoea,5,1,112.4,0.0445,4649.3,40.7,1833.57,0.0816
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,106789,Pandalidae,Zoea,4,1,112.4,0.0356,8877.5,10.5,11431.88,0.4068
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,106738,Paguridae,Zoea,6,1,112.4,0.0534,2733,12.8,6419.19,0.3427
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,106738,Paguridae, ,4,1,112.4,0.0356,1555.3,10.4,1482.67,0.0528
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,106733,Galatheidae,Zoea,6,1,112.4,0.0534,688.1,10.3,0,0.0000
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,1128,Euphausiacea,Furcilia,13,0.25,112.4,0.4626,4907.2,21,774.76,0.3584
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,237851,Euphausia pacifica,Juvenile,43,0.125,112.4,3.0605,5228.8,14.2,1915.54,5.8625
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,237873,Thysanoessa longipes,Juvenile,2,0.25,112.4,0.0712,7944.4,3.3,7446.3,0.5300
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,237874,Thysanoessa spinifera,Juvenile,7,0.25,112.4,0.2491,6914.1,7.2,5479.59,1.3650
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,110708,Thysanoessa inermis,Juvenile,4,0.25,112.4,0.1423,6701,2,4256.09,0.6058
SKQ202010,Multinet,0.5,Oblique,500,2020-07-04T06:44:43-0800,2020-07-04T07:07:27-0800,-148.9089,59.2639,168,GAK05,2,100,60,883,Polychaeta, ,1,1,112.4,0.0089,6846.2,0,0,0.0000
